ANOOLIMP;NOMEESPORTE;MODALIDADE;TIPOOLIMP
1996;Swimming;200M Freestyle;Summer
1996;Swimming;200M Individual Medley;Summer
1996;Swimming;400M Freestyle;Summer
1996;Swimming;400M Individual Medley;Summer
1996;Swimming;4X100M Freestyle Relay;Summer
1996;Swimming;4X100M Medley Relay;Summer
1996;Swimming;4X200M Freestyle Relay;Summer
1996;Swimming;50M Freestyle;Summer
1996;Swimming;800M Freestyle;Summer
1996;Synchronized S.;Team;Summer
1996;Water polo;Water Polo;Summer
1996;Archery;Individual (Fita Olympic Round - 70M);Summer
1996;Archery;Team (Fita Olympic Round - 70M);Summer
1996;Athletics;10000M;Summer
1996;Athletics;10000M Walk;Summer
1996;Athletics;100M;Summer
1996;Athletics;100M Hurdles;Summer
1996;Athletics;110M Hurdles;Summer
1996;Athletics;1500M;Summer
1996;Athletics;200M;Summer
1996;Athletics;20KM Walk;Summer
1996;Athletics;3000M Steeplechase;Summer
1996;Athletics;400M;Summer
1996;Athletics;400M Hurdles;Summer
1996;Athletics;4X100M Relay;Summer
1996;Athletics;4X400M Relay;Summer
1996;Athletics;5000M;Summer
1996;Athletics;50KM Walk;Summer
1996;Athletics;800M;Summer
1996;Athletics;Decathlon;Summer
1996;Athletics;Discus Throw;Summer
1996;Athletics;Hammer Throw;Summer
1996;Athletics;Heptathlon;Summer
1996;Athletics;High Jump;Summer
1996;Athletics;Javelin Throw;Summer
1996;Athletics;Long Jump;Summer
1996;Athletics;Marathon;Summer
1996;Athletics;Pole Vault;Summer
1996;Athletics;Shot Put;Summer
1996;Athletics;Triple Jump;Summer
1996;Badminton;Doubles;Summer
1996;Badminton;Singles;Summer
1996;Baseball;Baseball;Summer
1996;Basketball;Basketball;Summer
1996;Boxing;- 48KG (Light-Flyweight);Summer
1996;Boxing;+ 91KG (Super Heavyweight);Summer
1996;Boxing;48 - 51KG (Flyweight);Summer
1996;Boxing;51 - 54KG (Bantamweight);Summer
1996;Boxing;54 - 57KG (Featherweight);Summer
1996;Boxing;57 - 60KG (Lightweight);Summer
1996;Boxing;60 - 63.5KG (Light-Welterweight);Summer
1996;Boxing;63.5 - 67KG (Welterweight);Summer
1996;Boxing;67 - 71KG (Light-Middleweight);Summer
1996;Boxing;71-75KG;Summer
1996;Boxing;75 - 81KG (Light-Heavyweight);Summer
1996;Boxing;81 - 91KG (Heavyweight);Summer
1996;Canoe / Kayak F;C-1 1000M (Canoe Single);Summer
1996;Canoe / Kayak F;C-1 500M (Canoe Single);Summer
1996;Canoe / Kayak F;C-2 1000M (Canoe Double);Summer
1996;Canoe / Kayak F;C-2 500M (Canoe Double);Summer
1996;Canoe / Kayak F;K-1 1000M (Kayak Single);Summer
1996;Canoe / Kayak F;K-1 500M (Kayak Single);Summer
1996;Canoe / Kayak F;K-2 1000M (Kayak Double);Summer
1996;Canoe / Kayak F;K-2 500M (Kayak Double);Summer
1996;Canoe / Kayak F;K-4 1000M (Kayak Four);Summer
1996;Canoe / Kayak F;K-4 500M (Kayak Four);Summer
1996;Canoe / Kayak S;C-1 (Canoe Single);Summer
1996;Canoe / Kayak S;C-2 (Canoe Double);Summer
1996;Canoe / Kayak S;K-1 (Kayak Single);Summer
1996;Cycling Road;Individual Road Race;Summer
1996;Cycling Road;Individual Time Trial;Summer
1996;Cycling Track;1KM Time Trial;Summer
1996;Cycling Track;Individual Pursuit;Summer
1996;Cycling Track;Points Race;Summer
1996;Cycling Track;Sprint;Summer
1996;Cycling Track;Sprint Indivual;Summer
1996;Cycling Track;Team Pursuit (4000M);Summer
1996;Mountain Bike;Cross-Country;Summer
1996;Dressage;Individual;Summer
1996;Dressage;Team;Summer
1996;Eventing;Individual;Summer
1996;Eventing;Team;Summer
1996;Jumping;Individual;Summer
1996;Jumping;Team;Summer
1996;Fencing;Épée Individual;Summer
1996;Fencing;Épée Team;Summer
1996;Fencing;Foil Individual;Summer
1996;Fencing;Foil Team;Summer
1996;Fencing;Sabre Individual;Summer
1996;Fencing;Sabre Team;Summer
1996;Football;Football;Summer
1996;Artistic G.;Balance Beam;Summer
1996;Artistic G.;Floor Exercises;Summer
1996;Artistic G.;Horizontal Bar;Summer
1996;Artistic G.;Individual All-Round;Summer
1996;Artistic G.;Parallel Bars;Summer
1996;Artistic G.;Pommel Horse;Summer
1996;Artistic G.;Rings;Summer
1996;Artistic G.;Team Competition;Summer
1996;Artistic G.;Uneven Bars;Summer
1996;Artistic G.;Vault;Summer
1996;Rhythmic G.;Group Competition;Summer
1996;Rhythmic G.;Individual All-Round;Summer
1996;Handball;Handball;Summer
1996;Hockey;Hockey;Summer
1996;Judo;- 48KG (Extra-Lightweight);Summer
1996;Judo;- 60 KG;Summer
1996;Judo;+ 100KG (Heavyweight);Summer
1996;Judo;+ 72KG (Heavyweight);Summer
1996;Judo;48 - 52KG (Half-Lightweight);Summer
1996;Judo;52 - 56KG (Lightweight);Summer
1996;Judo;56 - 61KG (Half-Middleweight);Summer
1996;Judo;60 - 66KG (Half-Lightweight);Summer
1996;Judo;61 - 66KG (Middleweight);Summer
1996;Judo;66 - 72KG (Half-Heavyweight);Summer
1996;Judo;66 - 73KG (Lightweight);Summer
1996;Judo;73 - 81KG (Half-Middleweight);Summer
1996;Judo;81 - 90KG (Middleweight);Summer
1996;Judo;90 - 100KG (Half-Heavyweight);Summer
1996;Modern Pentath.;Individual Competition;Summer
1996;Rowing;Coxless Pair (2-);Summer
1996;Rowing;Double Sculls (2X);Summer
1996;Rowing;Eight With Coxswain (8+);Summer
1996;Rowing;Four Without Coxswain (4-);Summer
1996;Rowing;Lightweight Coxless Four (4-);Summer
1996;Rowing;Lightweight Double Sculls (2X);Summer
1996;Rowing;Pair Without Coxswain (2-);Summer
1996;Rowing;Quadruple Sculls Without Coxswain (4X);Summer
1996;Rowing;Single Sculls (1X);Summer
1996;Sailing;470 - Two Person Dinghy;Summer
1996;Sailing;Board (Mistral);Summer
1996;Sailing;Fleet/Match Race Keelboat Open (Soling);Summer
1996;Sailing;Single-Handed Dinghy (Europe);Summer
1996;Sailing;Single-Handed Dinghy (Finn);Summer
1996;Sailing;Single-Handed Dinghy Open (Laser);Summer
1996;Sailing;Tornado - Multihull;Summer
1996;Sailing;Two-Person Keelboat Open (Star);Summer
1996;Shooting;10M Air Pistol (40 Shots);Summer
1996;Shooting;10M Air Pistol (60 Shots);Summer
1996;Shooting;10M Air Rifle (40 Shots);Summer
1996;Shooting;10M Air Rifle (60 Shots);Summer
1996;Shooting;25M Pistol (30+30 Shots);Summer
1996;Shooting;25M Rapid Fire Pistol (60 Shots);Summer
1996;Shooting;50M Pistol (60 Shots);Summer
1996;Shooting;50M Rifle 3 Positions (3X20 Shots);Summer
1996;Shooting;50M Rifle 3 Positions (3X40 Shots);Summer
1996;Shooting;50M Rifle Prone (60 Shots);Summer
1996;Shooting;50M Running Target (30+30 Shots);Summer
1996;Shooting;Double Trap (120 Targets);Summer
1996;Shooting;Double Trap (150 Targets);Summer
1996;Shooting;Skeet (125 Targets);Summer
1996;Shooting;Trap (125 Targets);Summer
1996;Softball;Softball;Summer
1996;Table Tennis;Doubles;Summer
1996;Table Tennis;Singles;Summer
1996;Tennis;Doubles;Summer
1996;Tennis;Singles;Summer
1996;Beach volley.;Beach Volleyball;Summer
1996;Volleyball;Volleyball;Summer
1996;Weightlifting;- 54KG, Total (Flyweight);Summer
1996;Weightlifting;+ 108KG, Total (Super Heavyweight);Summer
1996;Weightlifting;54 - 59KG, Total (Bantamweight);Summer
1996;Weightlifting;59 - 64KG, Total (Featherweight);Summer
1996;Weightlifting;64 - 70KG, Total (Lightweight);Summer
1996;Weightlifting;70 - 76KG, Total (Middleweight);Summer
1996;Weightlifting;76 - 83KG, Total (Light-Heavyweight);Summer
1996;Weightlifting;83 - 91KG, Total (Middle-Heavyweight);Summer
1996;Weightlifting;91 - 99KG, Total (First-Heavyweight);Summer
1996;Weightlifting;99 - 108KG, Total (Heavyweight);Summer
1996;Wrestling Free.;- 48KG (Light-Flyweight);Summer
1996;Wrestling Free.;100 - 130KG (Super Heavyweight);Summer
1996;Wrestling Free.;48 - 52KG (Flyweight);Summer
1996;Wrestling Free.;52 - 57KG (Bantamweight);Summer
1996;Wrestling Free.;57 - 62KG (Featherweight);Summer
1996;Wrestling Free.;62 - 68KG (Lightweight);Summer
1996;Wrestling Free.;68 - 74KG (Welterweight);Summer
1996;Wrestling Free.;74 - 82KG (Middleweight);Summer
1996;Wrestling Free.;82 - 90KG (Light-Heavyweight);Summer
1996;Wrestling Free.;90 - 100KG (Heavyweight);Summer
1996;Wrestling Gre-R;- 48KG (Light-Flyweight);Summer
1996;Wrestling Gre-R;100 - 130KG (Super Heavyweight);Summer
1996;Wrestling Gre-R;48 - 52KG (Flyweight);Summer
1996;Wrestling Gre-R;52 - 57KG (Bantamweight);Summer
1996;Wrestling Gre-R;57 - 62KG (Featherweight);Summer
1996;Wrestling Gre-R;62 - 68KG (Lightweight);Summer
1996;Wrestling Gre-R;68 - 74KG (Welterweight);Summer
1996;Wrestling Gre-R;74 - 82KG (Middleweight);Summer
1996;Wrestling Gre-R;82 - 90KG (Light-Heavyweight);Summer
1996;Wrestling Gre-R;90 - 100KG (Heavyweight);Summer
2000;Diving;10M Platform;Summer
2000;Diving;3M Springboard;Summer
2000;Diving;Synchronized Diving 10M Platform;Summer
2000;Diving;Synchronized Diving 3M Springboard;Summer
2000;Swimming;100M Backstroke;Summer
2000;Swimming;100M Breaststroke;Summer
2000;Swimming;100M Butterfly;Summer
2000;Swimming;100M Freestyle;Summer
2000;Swimming;1500M Freestyle;Summer
2000;Swimming;200M Backstroke;Summer
2000;Swimming;200M Breaststroke;Summer
2000;Swimming;200M Butterfly;Summer
2000;Swimming;200M Freestyle;Summer
2000;Swimming;200M Individual Medley;Summer
2000;Swimming;400M Freestyle;Summer
2000;Swimming;400M Individual Medley;Summer
2000;Swimming;4X100M Freestyle Relay;Summer
2000;Swimming;4X100M Medley Relay;Summer
2000;Swimming;4X200M Freestyle Relay;Summer
2000;Swimming;50M Freestyle;Summer
2000;Swimming;800M Freestyle;Summer
2000;Synchronized S.;Duet;Summer
2000;Synchronized S.;Team;Summer
2000;Water polo;Water Polo;Summer
2000;Archery;Individual (Fita Olympic Round - 70M);Summer
2000;Archery;Team (Fita Olympic Round - 70M);Summer
2000;Athletics;10000M;Summer
2000;Athletics;100M;Summer
2000;Athletics;100M Hurdles;Summer
2000;Athletics;110M Hurdles;Summer
2000;Athletics;1500M;Summer
2000;Athletics;200M;Summer
2000;Athletics;20KM Race Walk;Summer
2000;Athletics;20KM Walk;Summer
2000;Athletics;3000M Steeplechase;Summer
2000;Athletics;400M;Summer
2000;Athletics;400M Hurdles;Summer
2000;Athletics;4X100M Relay;Summer
2000;Athletics;4X400M Relay;Summer
2000;Athletics;5000M;Summer
2000;Athletics;50KM Walk;Summer
2000;Athletics;800M;Summer
2000;Athletics;Decathlon;Summer
2000;Athletics;Discus Throw;Summer
2000;Athletics;Hammer Throw;Summer
2000;Athletics;Heptathlon;Summer
2000;Athletics;High Jump;Summer
2000;Athletics;Javelin Throw;Summer
2000;Athletics;Long Jump;Summer
2000;Athletics;Marathon;Summer
2000;Athletics;Pole Vault;Summer
2000;Athletics;Shot Put;Summer
2000;Athletics;Triple Jump;Summer
2000;Badminton;Doubles;Summer
2000;Badminton;Singles;Summer
2000;Baseball;Baseball;Summer
2000;Basketball;Basketball;Summer
2000;Boxing;- 48KG (Light-Flyweight);Summer
2000;Boxing;+ 91KG (Super Heavyweight);Summer
2000;Boxing;48 - 51KG (Flyweight);Summer
2000;Boxing;51 - 54KG (Bantamweight);Summer
2000;Boxing;54 - 57KG (Featherweight);Summer
2000;Boxing;57 - 60KG (Lightweight);Summer
2000;Boxing;60 - 63.5KG (Light-Welterweight);Summer
2000;Boxing;63.5 - 67KG (Welterweight);Summer
2000;Boxing;67 - 71KG (Light-Middleweight);Summer
2000;Boxing;71-75KG;Summer
2000;Boxing;75 - 81KG (Light-Heavyweight);Summer
2000;Boxing;81 - 91KG (Heavyweight);Summer
2000;Canoe / Kayak F;C-1 1000M (Canoe Single);Summer
2000;Canoe / Kayak F;C-1 500M (Canoe Single);Summer
2000;Canoe / Kayak F;C-2 1000M (Canoe Double);Summer
2000;Canoe / Kayak F;C-2 500M (Canoe Double);Summer
2000;Canoe / Kayak F;K-1 1000M (Kayak Single);Summer
2000;Canoe / Kayak F;K-1 500M (Kayak Single);Summer
2000;Canoe / Kayak F;K-2 1000M (Kayak Double);Summer
2000;Canoe / Kayak F;K-2 500M (Kayak Double);Summer
2000;Canoe / Kayak F;K-4 1000M (Kayak Four);Summer
2000;Canoe / Kayak F;K-4 500M (Kayak Four);Summer
2000;Canoe / Kayak S;C-1 (Canoe Single);Summer
2000;Canoe / Kayak S;C-2 (Canoe Double);Summer
2000;Canoe / Kayak S;K-1 (Kayak Single);Summer
2000;Cycling Road;Individual Road Race;Summer
2000;Cycling Road;Individual Time Trial;Summer
2000;Cycling Track;1KM Time Trial;Summer
2000;Cycling Track;500M Time Trial;Summer
2000;Cycling Track;Individual Pursuit;Summer
2000;Cycling Track;Keirin;Summer
2000;Cycling Track;Madison;Summer
2000;Cycling Track;Olympic Sprint;Summer
2000;Cycling Track;Points Race;Summer
2000;Cycling Track;Sprint;Summer
2000;Cycling Track;Sprint Indivual;Summer
2000;Cycling Track;Team Pursuit (4000M);Summer
2000;Mountain Bike;Cross-Country;Summer
2000;Dressage;Individual;Summer
2000;Dressage;Team;Summer
2000;Eventing;Individual;Summer
2000;Eventing;Team;Summer
2000;Jumping;Individual;Summer
2000;Jumping;Team;Summer
2000;Fencing;Épée Individual;Summer
2000;Fencing;Épée Team;Summer
2000;Fencing;Foil Individual;Summer
2000;Fencing;Foil Team;Summer
2000;Fencing;Sabre Individual;Summer
2000;Fencing;Sabre Team;Summer
2000;Football;Football;Summer
2000;Artistic G.;Balance Beam;Summer
2000;Artistic G.;Floor Exercises;Summer
2000;Artistic G.;Horizontal Bar;Summer
2000;Artistic G.;Individual All-Round;Summer
2000;Artistic G.;Parallel Bars;Summer
2000;Artistic G.;Pommel Horse;Summer
2000;Artistic G.;Rings;Summer
2000;Artistic G.;Team Competition;Summer
2000;Artistic G.;Uneven Bars;Summer
2000;Artistic G.;Vault;Summer
2000;Rhythmic G.;Group Competition;Summer
2000;Rhythmic G.;Individual All-Round;Summer
2000;Trampoline;Individual;Summer
2000;Handball;Handball;Summer
2000;Hockey;Hockey;Summer
2000;Judo;- 48KG (Extra-Lightweight);Summer
2000;Judo;- 60 KG;Summer
2000;Judo;+ 100KG (Heavyweight);Summer
2000;Judo;+ 78KG (Heavyweight);Summer
2000;Judo;48 - 52KG (Half-Lightweight);Summer
2000;Judo;52 - 57KG (Lightweight);Summer
2000;Judo;57 - 63KG (Half-Middleweight);Summer
2000;Judo;60 - 66KG (Half-Lightweight);Summer
2000;Judo;63 - 70KG (Middleweight);Summer
2000;Judo;66 - 73KG (Lightweight);Summer
2000;Judo;70 - 78KG (Half-Heavyweight);Summer
2000;Judo;73 - 81KG (Half-Middleweight);Summer
2000;Judo;81 - 90KG (Middleweight);Summer
2000;Judo;90 - 100KG (Half-Heavyweight);Summer
2000;Modern Pentath.;Individual Competition;Summer
2000;Rowing;Coxless Pair (2-);Summer
2000;Rowing;Double Sculls (2X);Summer
2000;Rowing;Eight With Coxswain (8+);Summer
2000;Rowing;Four Without Coxswain (4-);Summer
2000;Rowing;Lightweight Coxless Four (4-);Summer
2000;Rowing;Lightweight Double Sculls (2X);Summer
2000;Rowing;Pair Without Coxswain (2-);Summer
2000;Rowing;Quadruple Sculls Without Coxswain (4X);Summer
2000;Rowing;Single Sculls (1X);Summer
2000;Sailing;470 - Two Person Dinghy;Summer
2000;Sailing;49Er - Skiff;Summer
2000;Sailing;Board (Mistral);Summer
2000;Sailing;Fleet/Match Race Keelboat Open (Soling);Summer
2000;Sailing;Single-Handed Dinghy (Europe);Summer
2000;Sailing;Single-Handed Dinghy (Finn);Summer
2000;Sailing;Single-Handed Dinghy Open (Laser);Summer
2000;Sailing;Tornado - Multihull;Summer
2000;Sailing;Two-Person Keelboat Open (Star);Summer
2000;Shooting;10M Air Pistol (40 Shots);Summer
2000;Shooting;10M Air Pistol (60 Shots);Summer
2000;Shooting;10M Air Rifle (40 Shots);Summer
2000;Shooting;10M Air Rifle (60 Shots);Summer
2000;Shooting;10M Running Target (30+30 Shots);Summer
2000;Shooting;25M Pistol (30+30 Shots);Summer
2000;Shooting;25M Rapid Fire Pistol (60 Shots);Summer
2000;Shooting;50M Pistol (60 Shots);Summer
2000;Shooting;50M Rifle 3 Positions (3X20 Shots);Summer
2000;Shooting;50M Rifle 3 Positions (3X40 Shots);Summer
2000;Shooting;50M Rifle Prone (60 Shots);Summer
2000;Shooting;Double Trap (120 Targets);Summer
2000;Shooting;Double Trap (150 Targets);Summer
2000;Shooting;Skeet (125 Targets);Summer
2000;Shooting;Skeet (75 Targets);Summer
2000;Shooting;Trap (125 Targets);Summer
2000;Shooting;Trap (75 Targets);Summer
2000;Softball;Softball;Summer
2000;Table Tennis;Doubles;Summer
2000;Table Tennis;Singles;Summer
2000;Taekwondo;- 49 KG;Summer
2000;Taekwondo;- 58 KG;Summer
2000;Taekwondo;+ 67 KG;Summer
2000;Taekwondo;+ 80 KG;Summer
2000;Taekwondo;49 - 57 KG;Summer
2000;Taekwondo;57 - 67 KG;Summer
2000;Taekwondo;58 - 68 KG;Summer
2000;Taekwondo;68 - 80 KG;Summer
2000;Tennis;Doubles;Summer
2000;Tennis;Singles;Summer
2000;Triathlon;Individual;Summer
2000;Beach volley.;Beach Volleyball;Summer
2000;Volleyball;Volleyball;Summer
2000;Weightlifting;+ 105KG;Summer
2000;Weightlifting;+ 75KG;Summer
2000;Weightlifting;105KG;Summer
2000;Weightlifting;48KG;Summer
2000;Weightlifting;53KG;Summer
2000;Weightlifting;56KG;Summer
2000;Weightlifting;58KG;Summer
2000;Weightlifting;62KG;Summer
2000;Weightlifting;63KG;Summer
2000;Weightlifting;69KG;Summer
2000;Weightlifting;75KG;Summer
2000;Weightlifting;77KG;Summer
2000;Weightlifting;85KG;Summer
2000;Weightlifting;94KG;Summer
2000;Wrestling Free.;48 - 54KG;Summer
2000;Wrestling Free.;54 - 58KG;Summer
2000;Wrestling Free.;58 - 63KG;Summer
2000;Wrestling Free.;63 - 69KG;Summer
2000;Wrestling Free.;69 - 76KG;Summer
2000;Wrestling Free.;76 - 85KG;Summer
2000;Wrestling Free.;85 - 97KG;Summer
2000;Wrestling Free.;97 - 130KG;Summer
2000;Wrestling Gre-R;48 - 54KG;Summer
2000;Wrestling Gre-R;54 - 58KG;Summer
2000;Wrestling Gre-R;58 - 63KG;Summer
2000;Wrestling Gre-R;63 - 69KG;Summer
2000;Wrestling Gre-R;69 - 76KG;Summer
2000;Wrestling Gre-R;76 - 85KG;Summer
2000;Wrestling Gre-R;85 - 97KG;Summer
2000;Wrestling Gre-R;97 - 130KG;Summer
2004;Diving;10M Platform;Summer
2004;Diving;3M Springboard;Summer
2004;Diving;Synchronized Diving 10M Platform;Summer
2004;Diving;Synchronized Diving 3M Springboard;Summer
2004;Swimming;100M Backstroke;Summer
2004;Swimming;100M Breaststroke;Summer
2004;Swimming;100M Butterfly;Summer
2004;Swimming;100M Freestyle;Summer
2004;Swimming;1500M Freestyle;Summer
2004;Swimming;200M Backstroke;Summer
2004;Swimming;200M Breaststroke;Summer
2004;Swimming;200M Butterfly;Summer
2004;Swimming;200M Freestyle;Summer
2004;Swimming;200M Individual Medley;Summer
2004;Swimming;400M Freestyle;Summer
2004;Swimming;400M Individual Medley;Summer
2004;Swimming;4X100M Freestyle Relay;Summer
2004;Swimming;4X100M Medley Relay;Summer
2004;Swimming;4X200M Freestyle Relay;Summer
2004;Swimming;50M Freestyle;Summer
2004;Swimming;800M Freestyle;Summer
2004;Synchronized S.;Duet;Summer
2004;Synchronized S.;Team;Summer
2004;Water polo;Water Polo;Summer
2004;Archery;Individual (Fita Olympic Round - 70M);Summer
2004;Archery;Team (Fita Olympic Round - 70M);Summer
2004;Athletics;10000M;Summer
2004;Athletics;100M;Summer
2004;Athletics;100M Hurdles;Summer
2004;Athletics;110M Hurdles;Summer
2004;Athletics;1500M;Summer
2004;Athletics;200M;Summer
2004;Athletics;20KM Race Walk;Summer
2004;Athletics;20KM Walk;Summer
2004;Athletics;3000M Steeplechase;Summer
2004;Athletics;400M;Summer
2004;Athletics;400M Hurdles;Summer
2004;Athletics;4X100M Relay;Summer
2004;Athletics;4X400M Relay;Summer
2004;Athletics;5000M;Summer
2004;Athletics;50KM Walk;Summer
2004;Athletics;800M;Summer
2004;Athletics;Decathlon;Summer
2004;Athletics;Discus Throw;Summer
2004;Athletics;Hammer Throw;Summer
2004;Athletics;Heptathlon;Summer
2004;Athletics;High Jump;Summer
2004;Athletics;Javelin Throw;Summer
2004;Athletics;Long Jump;Summer
2004;Athletics;Marathon;Summer
2004;Athletics;Pole Vault;Summer
2004;Athletics;Shot Put;Summer
2004;Athletics;Triple Jump;Summer
2004;Badminton;Doubles;Summer
2004;Badminton;Singles;Summer
2004;Baseball;Baseball;Summer
2004;Basketball;Basketball;Summer
2004;Boxing;+ 91KG (Super Heavyweight);Summer
2004;Boxing;48 - 51KG (Flyweight);Summer
2004;Boxing;48KG (Light Flywieght);Summer
2004;Boxing;51 - 54KG (Bantamweight);Summer
2004;Boxing;54 - 57KG (Featherweight);Summer
2004;Boxing;57 - 60KG (Lightweight);Summer
2004;Boxing;60 - 64 KG;Summer
2004;Boxing;64 - 69 KG;Summer
2004;Boxing;69 - 75 KG;Summer
2004;Boxing;75 - 81KG (Light-Heavyweight);Summer
2004;Boxing;81 - 91KG (Heavyweight);Summer
2004;Canoe / Kayak F;C-1 1000M (Canoe Single);Summer
2004;Canoe / Kayak F;C-1 500M (Canoe Single);Summer
2004;Canoe / Kayak F;C-2 1000M (Canoe Double);Summer
2004;Canoe / Kayak F;C-2 500M (Canoe Double);Summer
2004;Canoe / Kayak F;K-1 1000M (Kayak Single);Summer
2004;Canoe / Kayak F;K-1 500M (Kayak Single);Summer
2004;Canoe / Kayak F;K-2 1000M (Kayak Double);Summer
2004;Canoe / Kayak F;K-2 500M (Kayak Double);Summer
2004;Canoe / Kayak F;K-4 1000M (Kayak Four);Summer
2004;Canoe / Kayak F;K-4 500M (Kayak Four);Summer
